codigo_estructura,potencia,tipo,potencia2,porcentaje_perdida,doblenivel,descripcion_larga,desc_nemot,perdidas_w,perdidas2_w
TRT0127,47.5,C,0,0,,Banco de 2 transformadores 13 kV monofásicos 47.5 KVA en cámara,TRT-3V47.5,,
TRT0494,17.5,C,0,0,,Transformador 13 kV 1F conv. 17.5 kVA en cámara,TRT-1O17.5,0,0
TAS0009,,,0,0,,Tensor en A en redes de dist. 6 kV,TAS-0AS,,
EST0100,,,0,0,,Est. 13 kV 3F Volada Angular deriv. 3F Semi Centrada Retención,EST-3VA+3SR,,
TRV0118,175,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 175 kVA,TRV-3P175,,
SDD0223,8.19,,,,,SGDA 220V 3F Fotovoltaica de 8.19kW,SDD-3F8.19,,
POO8100,,,0,0,,Poste Metálico Rectangular de 11m,PO0-0ER11,,
ESD0005,,,0,0,,Est. 240V 4 vías Vertical Retención,ESD-4ER,,
PTO0010,,,0,0,,P. a Tierra en Red Secun. Desnuda Cond. Cu Cal. 4 AWG 1 Var.,PT0-0DC4_1,,
SSD0035,,,0,0,,"Secc. red subt. 220V 2F, Transición, inst. en red  preensamblada",SSD-2RP,,
SST0075,,,0,0,,"Secc. red subt. 13kV 3F, Transición, inst. en cruceta en volado",SST-3RV,,
POO2222,,,0,0,,Poste Hormigón armado Circular de 13.5m carga de rotura 1600kg,PO0-0HC13.5_1600,,
SPT0085,,,0,0,,Secc. 13kV 3F con reconectador 560A BIL 95,SPT-3R560_95,,
TRT0390,640,C,0,0,,Transformador 13 kV 3F Pedestal o Padmounted 640KVA,TRT-3P640,,
TRR0357,42.5,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofasicos 42.5KVA en poste,TRR-1B42.5,,
TRR0053,300,C,0,0,,Transformador 34.5 kV 3F Pedestal o Padmounted 300KVA,TRR-3P300,,
SDD0201,2.2,,,,,SGDA 220V 3F Fotovoltaica de 2.2kW,SDD-3F2.2,,
ESD0058,,,0,0,,Est. 240V 5 vías Vertical en volado Retención,ESD-5OR,,
APO0402,150,C,0,13,,Proy. 240 V Hg 150 W en poste con red aerea hilo piloto pot. cte. C,APD-0PPCM150PC,19.5,
TRR0048,160,C,0,0,,Transformador 34.5 kV 3F Pedestal o Padmounted 160KVA,TRR-3P160,,
SDD0116,37.5,,,,,SGDA 240V 1F Fotovoltaica de 37.5kW,SDD-1F37.5,,
TRR0232,400,C,0,0,,Transformador 34.5 kV 3F conv. 400 kVA en poste,TRR-3C400,,
POO3510,,,0,0,,Poste Hormigón armado Circular de 21m carga de rotura 1200kg,PO0-0HC21_1200,,
TUT0075,175,C,0,0,,Banco de 2 transformadores 13 kV 1F convenc. Frente muerto 175 kVA,TUT-3T175,,
EST0120,,,0,0,,Est. 13 kV 3F Semi Centrada Retención deriv. 1F Centrada Pasante,EST-3SR+1CP,,
TRS0216,10,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 10KVA en poste,TRS-2B10,,
TUT0127,990,C,0,0,,Banco de 3 transformadores 13 kV 1F convenc. Frente muerto 990 kVA,TUT-3R990,,
ECT0033,50,E,0,0,,Regulador de voltaje bobina múltiple 13kV 1F 50 kVA ctrl electrónico,ECT-1EE50,,
TRV0314,90,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 90 kVA en poste,TRV-1B90,,
APO0436,250,C,0,12,,Proy. 240 V Hg 250 W en poste con red aerea hilo piloto pot. cte. C,APD-0PPCM250PC,30,
TUT0086,45,C,0,0,,Banco de 3 transformadores 13 kV 1F convenc. Frente muerto 45 kVA,TUT-3R45,,
TRS0286,220,C,0,0,,Transformador 6 kV 3F conv. 220 kVA en poste,TRS-3C220,,
POO0702,,,0,0,,Poste Plástico fibra de vidrio Circular de 10m carga de rotura 400kg,PO0-0PC10_400,,
TRV0078,112,C,0,0,,Transformador 22 kV 3F conv. 112 kVA en cámara,TRV-3O112,,
ESV0022,,,0,0,,Est. 22 kV 3F Centrada  Doble retención,ESV-3CD,,
ESV0087,,,0,0,,Est. 22 kV 3F Semi Centrada Retención deriv. 1F Centrada Angular,ESV-3SR+1CA,,
POO11007,,,0,0,,Poste Plástico fibra de vidrio Circular de 14m carga de rotura 700kg,PO0-0PC14_700,,
ESS0031,,,0,0,,Est. 6 kV 3F Dos Postes Pasante,ESS-3HP,,
TRV0330,35,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 35 kVA en cámara,TRV-1V35,,
TRS0217,13,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 13KVA en poste,TRS-2B13,,
TRR0286,125,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 125 KVA en poste,TRR-3N125,,
ECR0054,864,M,0,0,,Regulador de voltaje bobina fija 34.5kV 3F 864 kVA ctrl manual,ECR-3RM864,,
SPT0088,,,0,0,,Secc. 13kV 3F con interruptor 600A BIL 75,SPT-3I600_75,,
TRV0017,15,C,0,0,,Transformador 22 kV 3F conv. 15 kVA en poste,TRV-3C15,,
TRV0215,2500,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 2500 kVA,TRV-3P2500,,
SPR0031,,,0,0,,Secc. 34.5kV 2F con seccionador de cuchilla   con disp. rompearco 300A,SPR-2O300,,
TRR0023,100,C,0,0,,Transformador 34.5 kV 3F conv. 100 kVA en poste,TRR-3C100,,
APO0208,400,C,0,12,C,Lum. 240 V Hg 400 W en poste con red aerea Autocontrolada pot. cte. C,APD-0PLCM400AC,48,
SSS0046,,,0,0,,Secc. red subt. 6 kV 2F con fusible 30 A,SSS-2F30,,
TRT0421,65,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 65 KVA en cámara,TRT-1V65,,
SDD0063,6.5,,,,,SGDA 240V 1F Fotovoltaica de 6.5kW,SDD-1F6.5,,
SPT0009,,,0,0,,Secc. 13kV 1F con seccionador de cuchilla   con disp. rompearco 100A,SPT-1O100,,
ESN0020,,,0,0,,Est. 69 kV 3F Suspensión doble circuito de pequeño angulo con dos postes y aisladores tipo disco,ESN-2VS,,
TRT0202,450,C,0,0,,Transformador 13 kV 3F conv. 450 kVA en cámara,TRT-3O450,,
COO0305,,,0,0,,CONDUCTOR ACAR #4 AWG,CO0-0S4,,
TRT0456,60,C,0,0,,Transformador 13 kV 1F conv. 60 kVA en cámara,TRT-1O60,,
AOD0052,40,C,0,16,C,Lum. 240 V Ornamental Na 40 W en poste Autocont. pot. cte.,AOD-0PLS40AC,6.4,
ECV0053,450,C,0,0,,Capacitor fijo 22kV 3F 450kVAR,ECV-3C450,,
POO0606,,,0,0,,Poste Hormigón armado Circular de 10m carga de rotura 675kg,PO0-0HC10_675,,
TRT0345,10,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofasicos 10KVA en poste,TRT-1B10,,
APO0344,250,C,0,12,,Lum. 240 V Na  250 W en fachada con red preen hilo piloto pot. cte. C,APD-0FLCS250PC,30,
EST0025,,,0,0,,Est. 13 kV 3F Semicentrada Retención,EST-3SR,,
EST0023,,,0,0,,Est. 13 kV 3F Semicentrada Pasante,EST-3SP,,
ESV0018,,,0,0,,Est. 22 kV 2F En volado Doble retención,ESV-2VD,,
ECV0029,50,M,0,0,,Regulador de voltaje bobina múltiple 22kV 1F 50 kVA ctrl manual,ECV-1EM50,,
SSD0042,,,0,0,,"Secc. red subt. 220V 3F con barraje preformado., 6 vias,  525 A",SSD-3A6_525,,
TRR0088,35,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 35 KVA en poste,TRR-3B35,,
COO0196,,,0,0,,Conductor ACSR #8 AWG,CO0-0B8,,
SDD0099,14.74,,,,,SGDA 240V 1F Fotovoltaica de 14.74kW,SDD-1F14.74,,
TRV0170,317,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 317 kVA en cámara,TRV-3I317,,
SPT0096,,,0,0,,Secc. 13kV 3F con interruptor 1250A BIL 150,SPT-3I1250_150,,
TRV0300,30,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 30 kVA en poste,TRV-1B30,,
APO0903,110,C,0,10,,Lum. 240 V Led 110 W en poste con red preen Autocont. pot. cte. C,APD-0OLCL110AC,11,
TRV0356,334,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 334 kVA en cámara,TRV-1V334,,
POO9001,,,0,0,,Poste Hormigón armado Ornamental de 8m carga de rotura 350kg,PO0-0HO8_350,,
SDD0068,7.6,,,,,SGDA 240V 1F Fotovoltaica de 7.6kW,SDD-1F7.6,,
APO0794,250,C,0,10,,Lum. 240 V Led 250 W en fachada con red subt Autocontrolada pot. cte. C,APD-0ALCL250AC,25,
TRT0037,15,C,0,0,,Transformador 13 kV 3F Pedestal o Padmounted 15KVA,TRT-3P15,,
SDD0133,2.5,,,,,SGDA 220V 2F Fotovoltaica de 2.5kW,SDD-2F2.5,,
EST0067,,,0,0,,Est. 13 kV 3F Centrada Doble Retención deriv. 1F Centrada Retención,EST-3CD+1CR,,
TRT0049,175,C,0,0,,Transformador 13 kV 3F Pedestal o Padmounted 175KVA,TRT-3P175,,
ESR0102,,,0,0,,Est. 34.5 kV 3F Volada Retención deriv. 3F Semi Centrada Retención,ESR-3VR+3SR,,
SPV0075,,,0,0,,Secc. 22kV 3F con reconectador 200A BIL 125,SPV-3R200_125,,
TRV0110,250,C,0,0,,Transformador 22 kV 3F conv. 250 kVA en poste,TRV-3C250,,
ECV0025,50,E,0,0,,Regulador de voltaje bobina fija 22kV 3F 50 kVA ctrl electrónico,ECV-3RE50,,
COO0062,,,0,0,,Conductor antihurto SEU 2x2 Al + Nx4 Al AWG (Serie 8000),CO0-0X2x2(4),,
SPT0013,,,0,0,,Secc. 13kV 1F con interruptor 100A BIL 95,SPT-1I100_95,,
SSS0024,,,0,0,,"Secc. red subt. 6kV 3F con barraje desc., 3 vias,  200 A",SSS-3B3_200,,
ESV0107,,,0,0,,Est. 22 kV 3F Dos Postes Angular deriv. 1F Centrada Pasante,ESV-3HA+1CP,,
SPT0040,,,0,0,,Secc. 13kV 3F con seccionador de cuchilla   600A,SPT-3C600,,
SSV0058,,,0,0,,"Secc. red subt. 22kV 1F con descarg. premold., MCOV 15,3kV",SSV-1D15,,
ESV0005,,,0,0,,Est. 22 kV 1F En volado  Pasante,ESV-1VP,,
SDT0297,147,,,,,"SGDA 13,8kV 3F Fotovoltaica de 147kW",SDT-3F147,,
TRR0204,100,C,0,0,,Transformador 34.5 kV 1F conv. 100 kVA en poste,TRR-1C100,,
SSD0040,,,0,0,,"Secc. red subt. 220V 3F, Transición, inst. de bornes del transformador",SSD-3RB,,
SDD0309,400,,,,,SGDA 220V 3F Fotovoltaica de 400kW,SDD-3F400,,
SSV0066,,,0,0,,"Secc. red subt. 22kV 3F con int.  redes subt, 6 vías, 900A",SSV-3I6_900,,
TRR0451,350,C,0,0,,Transformador 34.5 kV 3F conv. 350 kVA en poste,TRR-3C350,,
APO0626,400,C,0,12,,Lum. 240 V Na 400 W en poste con red preen hilo piloto pot. cte. C,APD-0OLCS400PC,48,
TRV0197,40,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 40 KVA en poste,TRV-3B40,,
TRV0159,160,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 160 kVA en cámara,TRV-3I160,,
POO4008,,,0,0,,Poste Hormigón armado Rectangular de 16.5 m carga de rotura 800 kg,PO0-0HR16.5_800,,
SDD0195,21,,,,,SGDA 220V 2F Fotovoltaica de 21kW,SDD-2F21,,
ESR0040,,,0,0,,Est. 34.5 kV 1F Centrada Pasante deriv. 1F Bandera Angular,ESR-1CP+1BA,,
SPD0028,,,0,0,,Secc. 240V 3F con fusible NH 630 A,SPD-3L630,,
ESR0106,,,0,0,,Est. 34.5 kV 3F Dos Postes Retención deriv. 1F Centrada Pasante,ESR-3HR+1CP,,
ECV0015,200,M,0,0,,Regulador de voltaje bobina fija 22kV 1F 200 kVA ctrl manual,ECV-1RM200,,
TRR0013,25,A,0,0,,Transformador 34.5 kV 1F autoproteg. 25 kVA en poste,TRR-1A25,,
SPS0123,,,0,0,,Secc. 6kV 3F con interruptor 300A BIL 125,SPS-3I300_125,,
SPT0095,,,0,0,,Secc. 13kV 3F con interruptor 1250A BIL 75,SPT-3I1250_75,,
SPR0084,,,0,0,,Secc. 34.5 kV 3F con interruptor 600A BIL 150,SPR-3I600_150,,
EU0008,,,0,0,,Est.red subt.  banco de ductos  config. 2x4  de 110 mm.  en acera,EU0-0B2x4B1,,
TRT0212,150,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 150 KVA en poste,TRT-3N150,,
TRR0187,450,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 450 KVA en cámara,TRR-3I450,,
TRV0057,15,C,0,0,,Transformador 22 kV 3F conv. 15 kVA en cámara,TRV-3O15,,
AOD0014,150,C,0,13,C,Lum. 240 V Ornamental Na 150 W en Fachada Autocont. pot. cte.,AOD-0FLS150AC,19.5,
POO4905,,,0,0,,Poste Hormigón armado Circular de 8m carga de rotura 600kg,PO0-0HC8_600,,
EST0036,,,0,0,,Est. 13 kV 3F Bandera Angular,EST-3BA,,
SPV0008,,,0,0,,Secc. 22kV 1F con seccionador de cuchilla con disp. rompearco 100A,SPV-1O100,,
COO0040,,,0,0,,Conductor ASC #1/0 AWG,CO0-0A1/0,,
COO0237,,,0,0,,CONDUCTOR ACSR #477 MCM,CO0-0B477,,
SPS0068,,,0,0,,Secc. 6 kV 3F con reconectador 400A BIL 95,SPS-3R400_95,,
POO2306,,,0,0,,Poste Hormigón armado Circular de 14m carga de rotura 675kg,PO0-0HC14_675,,
ESV0036,,,0,0,,Est. 22 kV 3F Bandera Angular,ESV-3BA,,
TUT0013,15,C,0,0,,Transformador  13kV 3F conv. frente muerto 15 kVA,TUT-3M15,,
MED0024,,,0,0,,Medidor 240V 2F3H - Masivos Electromecánico. Energía Activa - 200 A_Forma 12S,MED-2L200_12S,,
AOD0079,150,C,0,13,C,Proy. 240 V Ornamental Na 150 W en poste Hilo Piloto. pot. cte.,AOD-0PPS150PC,19.5,
EST0052,,,0,0,,Est. 13 kV 3F Centrada Pasante deriv. 2F Centrada Retención,EST-3CP+2CR,,
COO0391,,,0,0,,Conductor TTU Al #300 MCM,CO0-0M300,,
SDD0235,11.1,,,,,SGDA 220V 3F Fotovoltaica de 11.1kW,SDD-3F11.1,,
SPV0026,,,0,0,,Secc. 22kV 2F con seccionador de cuchilla con disp. rompearco 300A,SPV-2O300,,
SPS0010,,,0,0,,Secc. 6kV 3F con seccionador fus. unipolar cerrado 100A,SPS-3D100,,
ECV0021,50,M,0,0,,Regulador de voltaje bobina fija 22kV 3F 50 kVA ctrl manual,ECV-3RM50,,
SDD0159,6.9,,,,,SGDA 220V 2F Fotovoltaica de 6.9kW,SDD-2F6.9,,
POO8000,,,0,0,,Poste Metálico Rectangular de 21m,PO0-0ER21,,
COO0156,,,0,0,,Conductor THHN Cu #400 MCM,CO0-0Q400,,
TRV0277,300,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 300 kVA en cámara,TRV-3V300,,
TRT0329,250,C,0,0,,Transformador 13 kV 1F Pedestal o Padmounted 250KVA,TRT-1P250,,
POO3519,,,0,0,,Poste Hormigón armado Circular de 21m carga de rotura 8000kg,PO0-0HC21_8000,,
APO0786,212,C,0,10,,Lum. 240 V Led 212 W en fachada con red subt Autocontrolada pot. cte. C,APD-0ALCL212AC,21.2,
POO2900,,,0,0,,Poste Metálico Circular de 6m,PO0-0EC6,,
SDD0020,2.48,,,,,SGDA 240V 1F Fotovoltaica de 2.48kW,SDD-1F2.48,,
SDD0166,8.2,,,,,SGDA 220V 2F Fotovoltaica de 8.2kW,SDD-2F8.2,,
ECR0022,100,M,0,0,,Regulador de voltaje bobina fija 34.5kV 3F 100 kVA ctrl manual,ECR-3RM100,,
TRR0171,175,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 175 KVA en cámara,TRR-3I175,,
EU0022,,,0,0,,Est.red subt.  banco de ductos  config. 2x3  de 110 mm.  en calzada,EU0-0B2x3B2,,
COO0345,,,0,0,,Conductor Semiaislado o Ecológico Clase 25kV Al 2 AWG,CO0-0H2,,
TRT0185,400,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 400 KVA en cámara,TRT-3I400,,
SPT0010,,,0,0,,Secc. 13kV 1F con seccionador de cuchilla   con disp. rompearco 200A,SPT-1O200,,
TRR0353,25,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 25 KVA en poste,TRR-1B25,,
ECS0053,450,C,0,0,,Capacitor fijo 6kV 3F 450kVAR,ECS-3C450,,
ECV0005,50,C,0,0,,Capacitor fijo 22kV 3F 50kVAR,ECV-3C50,,
CSP0003,21,,0,0,,Sem. 110V en poste vehicular 3 modulo,CSC-0PV21M3,,
TRS0266,100,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 100 KVA en cámara,TRS-2V100,,
ESN0028,,,0,0,,Est. 69 kV 3F Tipo torre doble retención circuito simple y aisladores tipo disco,ESN-1OR,,
TRT0302,215,C,0,0,,Transformador 13 kV 3F conv. 215 kVA en poste,TRT-3C215,,
APO0976,95,C,0,10,C,Lum. 240V Led 95 W en poste  con red aérea Autocontrolada pot. Cte. C,APD-0PLCL95AC,9.5,
ESV0030,,,0,0,,Est. 22 kV 3F En volado Doble retención,ESV-3VD,,
TRV0113,500,C,0,0,,Transformador 22 kV 3F conv. 500 kVA en poste,TRV-3C500,,
SDD0111,21,,,,,SGDA 240V 1F Fotovoltaica de 21kW,SDD-1F21,,
SST0041,,,0,0,,Secc. red subt. 13 kV 2F con fusible 10 A,SST-2F10,,
SDD0186,15.8,,,,,SGDA 220V 2F Fotovoltaica de 15.8kW,SDD-2F15.8,,
TRR0456,450,C,0,0,,Transformador 34.5 kV 3F Pedestal o Padmounted 450 kVA,TRR-3P450,,
TRV0187,990,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 990 kVA en cámara,TRV-3I990,,
COO0147,,,0,0,,Conductor THHN Cu #12 AWG,CO0-0Q12,,
ESD0034,,,0,0,,Est. 240V Preensamblado Doble retención con 4 conduct.,ESD-1PD4,,
ESV0066,,,0,0,,Est. 22 kV 3F Semi Centrada Retención deriv. 1F Centrada Retención,ESV-3SR+1CR,,
SPS0004,,,0,0,,Protección 6kV 2F con descargador 6kV,SPS-2P6,,
TRR0231,300,C,0,0,,Transformador 34.5 kV 3F conv. 300 kVA en poste,TRR-3C300,,
TRT0156,50,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 50 KVA en cámara,TRT-3I50,,
TRS0100,800,C,0,0,,Transformador 6 kV 3F Pedestal o Padmounted 800 kVA,TRS-3P800,,
SPR0059,,,0,0,,Secc. 34.5kV 3F con reconectador 400A BIL 95,SPR-3R400_95,,
SPV0091,,,0,0,,Secc. 22kV 3F con interruptor 630A BIL 150,SPV-3I630_150,,
APO0614,175,C,0,12,,Lum. 240 V Na 175 W en poste con red aérea Autocontrolada pot. cte. A,APD-0PLAS175AC,21,
ESV0099,,,0,0,,Est. 22 kV 3F Centrada Doble Retención deriv. 3F Semi Centrada Retención,ESV-3CD+3SR,,
POO1002,,,0,0,,Poste Hormigón armado Circular de 11m carga de rotura 400kg,PO0-0HC11_400,,
COO0114,,,0,0,,Conductor Clase 25kV Cu 1/0 AWG,CO0-0Y1/0,,
SPR0006,,,0,0,,Secc. 34.5kV 1F con seccionador de cuchilla   200A,SPR-1C200,,
TRV0088,315,C,0,0,,Transformador 22 kV 3F conv. 315 kVA en cámara,TRV-3O315,,
TRT0064,1200,C,0,0,,Transformador 13 kV 3F Pedestal o Padmounted 1200KVA,TRT-3P1200,,
TRR0036,300,C,0,0,,Transformador 34.5 kV 1F Pedestal o Padmounted 300KVA,TRR-1P300,,
SST0076,,,0,0,,"Secc. red subt. 13kV 3F,  celda, protección, 630A, 95 BIL",SST-3EP400_150,,
COO0217,,,0,0,,Conductor Clase 35KV Cu 1000 MCM,CO0-0R1000,,
TRR0264,1,C,0,0,,Transformador 34.5 kV 1F conv.  1 kVA en poste,TRR-1C1,,
TRV0417,204.5,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 204.5 kVA en cámara,TRV-1V204.5,,
POO1604,,,0,0,,Poste Hormigón armado Circular de 12m carga de rotura 500kg,PO0-0HC12_500,,
TUT0030,45,C,0,0,,Transformador  13kV 3F sumerg.  45 kVA,TUT-3S45,,
TRR0401,115,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 115 KVA en cámara,TRR-1V115,,
TRR0382,15,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 15 kVA en cámara,TRR-1V15,,
EST0097,,,0,0,,Est. 13 kV 3F Centrada Angular deriv. 3F Semi Centrada Retención,EST-3CA+3SR,,
POO3215,,,0,0,,Poste Hormigón armado Rectangular de 18 m carga de rotura 2400 kg,PO0-0HR18_2400,,
SDD0259,30,,,,,SGDA 220V 3F Fotovoltaica de 30kW,SDD-3F30,,
COO0020,,,0,0,,Conductor AAAC 5005 #1/0 AWG,CO0-0C1/0,,
SPT0112,,,0,0,,Secc. 13kV 3F con interruptor 800A BIL 125,SPT-3I800_125,,
TRR0329,50,C,0,0,,Transformador 34.5 kV 2F conv. 50 kVA en cámara,TRR-2O50,,
TRT0115,55,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 55 KVA en poste,TRT-3N55,,
TRT0022,75,C,0,0,,Transformador 13 kV 3F conv. 75 kVA en poste,TRT-3C75,,
APO0511,150,C,0,13,,Proy. 240 V Na 150 W en fachada con red preen Autocont. pot. cte. C,APD-0FPCS150AC,19.5,
COO0213,,,0,0,,Conductor Clase 35KV Cu 4/0 AWG,CO0-0R4/0,,
SPV0077,,,0,0,,Secc. 22kV 3F con reconectador 560A BIL 95,SPV-3R560_95,,
COO0144,,,0,0,,Conductor TW Al # 250 MCM,CO0-0I250,,
SPR0104,,,0,0,,Secc. 34.5 kV 3F con reconectador 800A BIL 150,SPR-3R800_150,,
APO0715,400,C,0,10,,Lum. 240 V Led 400 W en poste con red aérea Autocontrolada pot. cte. C,APD-0PLCL400AC,40,
COO0349,,,0,0,,Conductor Semiaislado o Ecológico Clase 25kV Al 4/0 AWG,CO0-0H4/0,,
TRV0029,25,C,0,0,,Transformador 22 kV 1F Pedestal o Padmounted 25KVA.,TRV-1P25,,
COO0372,,,0,0,,Conductor Multiplex Al 2x10 AWG,CO0-0J2x10,,
TRR0113,45,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 45 KVA en poste,TRR-3N45,,
TRR0085,20,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 20 KVA en poste,TRR-3B20,,
TRT0288,125,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 125 KVA en poste,TRT-3N125,,
APO0514,250,C,0,12,,Proy. 240 V Na 250 W en fachada con red subt hilo piloto pot. cte. C,APD-0APCS250PC,30,
TRV0296,10,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 10 kVA en poste,TRV-1B10,,
ECT0034,100,E,0,0,,Regulador de voltaje bobina múltiple 13kV 1F 100 kVA ctrl electrónico,ECT-1EE100,,
POO2305,,,0,0,,Poste Hormigón armado Circular de 14m carga de rotura 600kg,PO0-0HC14_600,,
TUT0087,50,C,0,0,,Banco de 3 transformadores 13 kV 1F convenc. Frente muerto 50 kVA,TUT-3R50,,
TRR0219,75,C,0,0,,Transformador 34.5 kV 2F conv. 75 kVA en poste,TRR-2C75,,
SPO0037,,,0,0,,Secc. 3F con fusible 3H,SPO-3F3H,,
SPV0004,,,0,0,,Secc. 22kV 1F con seccionador fus. unipolar ab. disp. rompearco 200A,SPV-1E200,,
ECS0015,200,M,0,0,,Regulador de voltaje bobina fija 6kV 1F 200 kVA ctrl manual,ECS-1RM200,,
TRS0024,300,C,0,0,,Transformador 6 kV 3F Pedestal o Padmounted 300KVA,TRS-3P300,,
SSS0017,,,0,0,,"Secc. red subt. 6kV 2F con barraje desc., 2 vias,  600 A",SSS-2B2_600,,
SSD0019,,,0,0,,"Secc. red subt. 220 V 3F con tablero de distribución,  200A, 2 circuitos",SSD-3L200_2,,
TRV0301,35,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 35 kVA en poste,TRV-1B35,,
ESS0061,,,0,0,,Est. 6 kV 3F En Volado Pasante deriv. 3F Semi Centrada Retención,ESS-3VP+3SR,,
APO0237,150,C,0,13,C,Lum. 240 V Hg 150 W en poste con red aerea Autocontrolada pot. cte. C,APD-0PLCM150AC,19.5,
ESV0056,,,0,0,,Est. 22 kV 3F Centrada Pasante deriv. 1F Centrada Retención,ESV-3CP+1CR,,
TRR0393,65,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 65 KVA en cámara,TRR-1V65,,
AOD0013,70,C,0,16,C,Lum. 240 V Ornamental Na 70 W en Fachada Autocont. pot. cte.,AOD-0FLS70AC,11.2,
COO0270,,,0,0,,Conductor AAAC 6201 #336 MCM,CO0-0D336,,
TRT0486,900,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 900 KVA en cámara (300KVA-300KVA-300KVA),TRT-3I900,0,0
TRS0202,15,C,0,0,,Transformador 6 kV 2F conv. 15 kVA en cámara,TRS-2O15,,
SPR0073,,,0,0,,Secc. 34.5 kV 3F con seccionador fus. unipolar cerrado 100A,SPR-3D100,,
ESN0017,,,0,0,,Est. 69 kV 3F Suspensión sencilla de pequeño angulo con dos postes  y aisladores tipo disco,ESN-1HS,,
ECT0060,1800,C,0,0,,Capacitor fijo 13kV 3F 1800kVAR,ECT-3C1800,,
TRT0352,350,C,0,0,,Transformador 13 kV 3F conv. 350 kVA en poste,TRT-3C350,,
ECS0059,400,C,0,0,,Capacitor fijo 6kV 2F 400kVAR,ECS-2C400,,
TRV0240,115,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 115 kVA en poste,TRV-3B115,,
TRV0326,15,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 15 kVA en cámara,TRV-1V15,,
TRT0433,175,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 175 KVA en cámara,TRT-1V175,,
APO0358,100,C,0,15,,Lum. 240 V Na 100 W en fachada con red subt hilo piloto pot. cte. C,APD-0ALCS100PC,15,
TUT0079,242,C,0,0,,Banco de 2 transformadores 13 kV 1F convenc. Frente muerto  242 kVA,TUT-3T242,,
COO0155,,,0,0,,Conductor THHN Cu #350 MCM,CO0-0Q350,,
TRV0003,10,C,0,0,,Transformador 22 kV 1F conv. 10 kVA en poste,TRV-1C10,,
TRT0401,137.5,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 137.5 KVA en poste,TRT-1B137.5,,
COO0136,,,0,0,,Conductor TW Cu # 250 MCM,CO0-0O250,,
SSD0038,,,0,0,,"Secc. red subt. 220V 3F, Transición, inst. en red desnuda",SSD-3RD,,
TRT0014,37.5,A,0,0,,Transformador 13 kV 1F autoproteg. 37.5 kVA en poste,TRT-1A37.5,,
TRV0035,30,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 30KVA.,TRV-3P30,,
AOD0091,40,C,0,10,C,Proy. 240 V Ornamental Led 40 W en piso Hilo Piloto. pot. cte.,AOD-0IPL40PC,4,
SPR0094,,,0,0,,Secc. 34.5 kV 3F con reconectador 1250A BIL 95,SPR-3R1250_95,,
TRV0408,180,C,0,0,,Transformador 22 kV 3F conv. 180 kVA en cámara,TRV-3O180,,
TRT0213,750,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 750 KVA en poste,TRT-3N750,,
APO0212,400,C,0,12,C,Lum. 240 V Hg 400 W  en poste con red subt hilo piloto pot. cte. C,APD-0SLCM400PC,48,
